specimen_id,point_index,point_name,x,y,z,fit_x,fit_y,fit_z,theta_deg,radial_coordinate,axial_coordinate,radial_residual,axial_residual,helix_distance
308_lisshorhoptrus_oryzophilus_aligned,35,C.1.35,0.1164553,-0.08721241,-0.3250473,0.11066941994577587,-0.08118091295777112,-0.3201082336862562,-191.47501892679168,0.2681890593887409,-0.05533084793815997,0.006810644314120651,-0.006918443802646672,0.0097082305609129
308_lisshorhoptrus_oryzophilus_aligned,36,C.1.36,0.1532852,-0.06368759,-0.3095846,0.1469544678629443,-0.05761509067554038,-0.3069264729195075,-201.358844857389,0.2662414365338572,-0.06039119553547956,0.004863021459236949,-0.007769818485637979,0.009166190976232173
308_lisshorhoptrus_oryzophilus_aligned,37,C.1.37,0.1849152,-0.03986282,-0.2854839,0.18034473221131372,-0.03404244884284462,-0.2864388928961167,-211.35012123129695,0.2622464368990419,-0.0642872100150942,0.0008680218244216942,-0.007411102870587222,0.007461763038726059
308_lisshorhoptrus_oryzophilus_aligned,38,C.1.38,0.2112896,-0.01450326,-0.2559282,0.21038212064430675,-0.01081074000163007,-0.25832859909605776,-221.67566572824228,0.2593330841577252,-0.06527777584228092,-0.0020453309168950162,-0.004004592361292185,0.004496680835875085
308_lisshorhoptrus_oryzophilus_aligned,39,C.1.39,0.2331901,0.01064559,-0.222759,0.23515822791319851,0.010568462132050663,-0.2237539646940891,-232.08019255050573,0.25937577297302783,-0.06477714941036827,-0.0020026421015924,0.0009267445959587344,0.0022066787109158593
308_lisshorhoptrus_oryzophilus_aligned,40,C.1.40,0.2501124,0.03156257,-0.1841794,0.2536748799226749,0.029074816978858706,-0.1840508794062648,-242.47402339741043,0.25966632309246646,-0.06613437243496346,-0.001712091982153774,0.003995677274420121,0.004347032992360807
308_lisshorhoptrus_oryzophilus_aligned,41,C.1.41,0.2613942,0.04741802,-0.1327625,0.2667197421517196,0.046119483914927456,-0.1328546960855697,-254.6127266973821,0.2575972219316624,-0.07132953014962465,-0.0037811931429578283,0.003969719600654465,0.005482343959673828
308_lisshorhoptrus_oryzophilus_aligned,42,C.1.42,0.2660774,0.05753398,-0.07892798,0.2700998606013994,0.057352641341689325,-0.07856077152937206,-266.7587439006173,0.25816724163113436,-0.0780146801352713,-0.0032111734434858707,0.0024568842413837657,0.0040432555026499485
308_lisshorhoptrus_oryzophilus_aligned,43,C.1.43,0.2649983,0.06388247,-0.0243305,0.2639496394671528,0.062053203203290525,-0.024410945752803316,-278.7190062756859,0.2633024639080352,-0.0846985122070867,0.0019240488334149597,0.0008662641239680063,0.0021100657444352994
308_lisshorhoptrus_oryzophilus_aligned,44,C.1.44,0.2507915,0.06263644,0.01633929,0.2527483095019804,0.06105560519603523,0.017135990964345538,-288.1237013013688,0.2606320035201741,-0.08703875678970237,-0.0007464115544461025,0.0025309571949057833,0.0026387259295076963
308_lisshorhoptrus_oryzophilus_aligned,45,C.1.45,0.2305136,0.05717152,0.05397406,0.23611202804573217,0.055769882147071986,0.05700944847451206,-297.6346056687037,0.2570896805018972,-0.08870792303344274,-0.004288734572723052,0.004911957268740358,0.006520779742116865
308_lisshorhoptrus_oryzophilus_aligned,46,C.1.46,0.2080287,0.04702398,0.08931357,0.21442087455506795,0.04612458891504273,0.09400431067112465,-307.2395413124361,0.2554350501166319,-0.09238578083266492,-0.005943364957988306,0.005324308489001847,0.00797946413676392
308_lisshorhoptrus_oryzophilus_aligned,47,C.1.47,0.1874388,0.03205121,0.1163921,0.19244063218012036,0.03455478772422538,0.12230769411620404,-315.465528676492,0.25351407154796096,-0.09910771118366561,-0.007864343526659268,0.0021053696164059204,0.008141282474339848
308_lisshorhoptrus_oryzophilus_aligned,48,C.1.48,0.1677521,0.01495562,0.1428788,0.16817158432506865,0.020324313141474176,0.14659813019920498,-323.58462223970895,0.25568410860302626,-0.10789655959392704,-0.005694306471593968,-0.0032260074526527724,0.006544635228720416
308_lisshorhoptrus_oryzophilus_aligned,49,C.1.49,0.1503732,-0.0009010434,0.1716523,0.14372953950648687,0.004760058268852188,0.1655475991019676,-331.1467554777453,0.2659958929791923,-0.11748941611985597,0.004617477904572065,-0.009598571128734508,0.010651463275653075
309_listronotus_trochanter_aligned,1,C.1.01,-0.03688394,0.004327565,-0.3313742,-0.04240909578033201,0.0037687024158358715,-0.3796435407629323,-173.7898136323881,0.20666562500992994,0.09603360735671809,-0.0470392350704896,-0.01216878364735804,0.04858774466337154
309_listronotus_trochanter_aligned,2,C.1.02,-0.001311034,0.02292744,-0.3498878,-0.000509495748480325,0.025894275536354146,-0.37919184571339165,-184.4487789976537,0.2252953271127249,0.09547725645146161,-0.028409532967694634,-0.007814736617342957,0.029464753042253197
309_listronotus_trochanter_aligned,3,C.1.03,0.03679768,0.0453226,-0.3492163,0.04066167182571743,0.04956418370197684,-0.36990614658904153,-195.3344323924133,0.2329421393506755,0.09280901572851583,-0.020762720729744027,-0.005468148215513055,0.021470706020253756
309_listronotus_trochanter_aligned,4,C.1.04,0.0719422,0.06948586,-0.3375942,0.07826990297357009,0.07296893212938971,-0.35233626205579693,-206.05402401585476,0.2374536013882198,0.09101577802269215,-0.016251258692199733,-0.002323058534869084,0.01641645546508827
309_listronotus_trochanter_aligned,5,C.1.05,0.1089646,0.09607687,-0.3146965,0.11572987284499009,0.09832405820426654,-0.3231604476968455,-218.16719100425863,0.24264016175224007,0.08793065592586075,-0.011064698328179468,0.00017214242322631626,0.011066037326319268
309_listronotus_trochanter_aligned,6,C.1.06,0.1390762,0.1207823,-0.2817574,0.1459799858391325,0.12092586288178767,-0.28592440217824083,-230.10086300360865,0.246147465342181,0.08507736090789908,-0.007557394738238549,0.002816480274658644,0.008065158173718435
309_listronotus_trochanter_aligned,7,C.1.07,0.1620821,0.1408688,-0.2409006,0.16820105378816283,0.1397695970565047,-0.2424397166798893,-241.8788380834496,0.24864320053921515,0.08075904460366286,-0.005061659541204383,0.003924070006499476,0.00640458606991696
309_listronotus_trochanter_aligned,8,C.1.08,0.177547,0.1595345,-0.1830844,0.18390507207435275,0.15671608004696894,-0.18279939961150596,-256.28308081153057,0.24988341316342863,0.07601695398741407,-0.003821446916990906,0.005817760756199129,0.006960588822488331
309_listronotus_trochanter_aligned,9,C.1.09,0.1804848,0.171504,-0.1216158,0.18633556084479708,0.16562010662902663,-0.11993767798668821,-270.59147355289724,0.2521153699979791,0.07192268813774035,-0.0015894900824404146,0.008315119868852187,0.00846567759577203
309_listronotus_trochanter_aligned,10,C.1.10,0.1706117,0.1719514,-0.05970833,0.17585604779571576,0.1657702694155563,-0.05782009058353431,-284.7775988739151,0.25275233035064437,0.06534074569386161,-0.0009525297297751645,0.008268475936480897,0.008323160889846394
309_listronotus_trochanter_aligned,11,C.1.11,0.1494727,0.1595838,0.001797916,0.15211446676776524,0.15632938715830938,0.00287153177854739,-299.6100992864837,0.25326082745636086,0.05454333752791822,-0.0004440326240586767,0.004304139921999223,0.004326983411035408
309_listronotus_trochanter_aligned,12,C.1.12,0.116998,0.1359764,0.05443802,0.11721599657746712,0.1373971574740506,0.055201422484377566,-314.40555139627617,0.25233975078660453,0.04253700207550147,-0.0013651092938150033,-0.0008861908806525531,0.0016275311551585913
309_listronotus_trochanter_aligned,13,C.1.13,0.07572192,0.1045794,0.09558809,0.07344480412570509,0.10969345425221039,0.09611691365604973,-329.2745088403058,0.25182849321758227,0.03127259843413812,-0.0018763668628372643,-0.005300727257156416,0.005623029615671146
309_listronotus_trochanter_aligned,14,C.1.14,0.02381996,0.06471743,0.1266464,0.019307345866817587,0.0711637195988052,0.12438561233213127,-345.5490464685788,0.2543742591874529,0.0209161896064537,0.0006693991070333416,-0.008159742742351124,0.008187154376573644
309_listronotus_trochanter_aligned,15,C.1.15,-0.03269775,0.02039878,0.1361194,-0.03679347320937653,0.02659794875209277,0.13334042650607142,-361.82212989514056,0.2549494170570592,0.013744771272229808,0.0012445569766396658,-0.0078344376592455,0.007932675179578873
309_listronotus_trochanter_aligned,16,C.1.16,-0.0875131,-0.02536693,0.1239381,-0.09017412880613682,-0.02105343045000528,0.12233132501086401,-378.138754838955,0.25430125080270644,0.00877911366570089,0.0005963907222868992,-0.005283313037004105,0.005316867361577448
309_listronotus_trochanter_aligned,17,C.1.17,-0.1231911,-0.05599737,0.1049497,-0.12330816593574061,-0.05436209252600059,0.10321173587122047,-389.5511588186393,0.2553404106949273,0.0070632869708627,0.0016355506145077636,-0.0017416458740479414,0.0023892166421664485
309_listronotus_trochanter_aligned,18,C.1.18,-0.1547964,-0.08460754,0.0774847,-0.1512165451644295,-0.08619151533336868,0.07571064630133452,-400.90871670862447,0.2568877626301112,0.006460738923851668,0.0031829025496916685,0.002888033307528215,0.00429786051730702
309_listronotus_trochanter_aligned,19,C.1.19,-0.1786397,-0.111536,0.04173541,-0.17280160750763168,-0.11552804765531881,0.04100592692052134,-412.22745288981685,0.25702327764114163,0.004646448337175419,0.003318417560722098,0.006288085470770978,0.007109986919469653
309_listronotus_trochanter_aligned,20,C.1.20,-0.1953288,-0.1382584,-0.006769205,-0.18864634525865218,-0.1448861232443112,-0.005767292554370376,-425.1595974300208,0.2557581557871558,0.001640324947684762,0.002053295706736291,0.009239573694860096,0.009464974660402017
309_listronotus_trochanter_aligned,21,C.1.21,-0.198604,-0.1562166,-0.06165515,-0.19417493878656622,-0.16882778017115213,-0.05832951888112061,-438.220693661812,0.25030185725506976,-0.0002694372016492378,-0.003403002825349777,0.013346828936160262,0.013773825571730711
309_listronotus_trochanter_aligned,22,C.1.22,-0.1843913,-0.1676348,-0.1165462,-0.18856036459019795,-0.18625262151270638,-0.11429302453795735,-451.47617393853466,0.2398783058921502,-0.006384632947528195,-0.013826554188269335,0.01333819989270813,0.019211485551590905
309_listronotus_trochanter_aligned,23,C.1.23,-0.1646585,-0.1786174,-0.1640278,-0.17316874443010244,-0.1956965018240678,-0.16635516204597142,-463.8780011270763,0.23661742536699476,-0.01662953857118696,-0.017087434713424776,0.008806598002886221,0.01922333460849063
309_listronotus_trochanter_aligned,24,C.1.24,-0.1446992,-0.1894891,-0.2114412,-0.14907024882852243,-0.19828961904039355,-0.21474718145624355,-476.0578947133566,0.24419378087539045,-0.02692117358924943,-0.009511079205029083,0.004126025810189032,0.010367483620950801
309_listronotus_trochanter_aligned,25,C.1.25,-0.1199859,-0.1951643,-0.2575021,-0.1186462042175969,-0.19466834385862058,-0.2563305584011625,-487.6798371223079,0.25546555655045144,-0.035841567835019225,0.0017606964700319083,0.0005596560924215931,0.0018475029097047278
309_listronotus_trochanter_aligned,26,C.1.26,-0.08209758,-0.1889635,-0.298525,-0.07968293337108429,-0.18468026037189383,-0.29359070982391106,-500.01931706651294,0.26056847579763653,-0.04327519971634461,0.006863615717216998,-0.0011893943343284923,0.006965908382699334
309_listronotus_trochanter_aligned,27,C.1.27,-0.03829273,-0.1742599,-0.330489,-0.03595452822856572,-0.1692146313555408,-0.3217815834179819,-512.2342923792355,0.2639776596905556,-0.048813309216204824,0.010272799610136052,-0.00110027947426685,0.010331554904829416
309_listronotus_trochanter_aligned,28,C.1.28,0.009830952,-0.1555594,-0.3526514,0.010285958020601692,-0.14946429680627482,-0.3397814338044868,-524.2524524850649,0.2677888438820164,-0.05540243025563948,0.014083983801596867,-0.0021528454591427976,0.014247573242296236
309_listronotus_trochanter_aligned,29,C.1.29,0.07938329,-0.1224885,-0.3600546,0.07544107321589284,-0.11702139332266834,-0.3472976069788835,-540.7450321841288,0.26754975343567355,-0.06490823008912701,0.013844893355254018,-0.004060803801795577,0.014428139157044316
309_listronotus_trochanter_aligned,30,C.1.30,0.145263,-0.08415722,-0.3467604,0.1381678283696846,-0.08121305921068026,-0.3342893496404966,-557.2869679775387,0.26785530147615394,-0.07224975731627696,0.014150441395734403,-0.00378175205323647,0.014647069341211929
309_listronotus_trochanter_aligned,31,C.1.31,0.2033354,-0.04592117,-0.3128247,0.19336235640942473,-0.04564824249779001,-0.3017062403546711,-573.8085641897133,0.2682407582551243,-0.07952361497297138,0.014535898174704742,-0.003444400821681451,0.014938414667085155
309_listronotus_trochanter_aligned,32,C.1.32,0.2418835,-0.01866435,-0.2717304,0.22952063456508978,-0.019488902671884203,-0.2629003350512612,-587.1226111433372,0.2682967355027096,-0.08652176921188096,0.014591875422290068,-0.004309007719849258,0.01521480778285925
309_listronotus_trochanter_aligned,33,C.1.33,0.2713185,0.004519717,-0.2215929,0.25626812823879963,0.0025735696680135867,-0.21516199242486989,-600.4050764562564,0.2692984587908277,-0.09367005824600133,0.015593598710408163,-0.005338298519824447,0.016482043314710766
309_listronotus_trochanter_aligned,34,C.1.34,0.2865161,0.02224779,-0.1635206,0.27248916193173145,0.019210136687613275,-0.1606794686001291,-613.7393969340422,0.26759138490589,-0.0990810319783432,0.013886524825470481,-0.0046063852552971725,0.01463059659920359
309_listronotus_trochanter_aligned,35,C.1.35,0.2859815,0.03327504,-0.1004988,0.2773287250273663,0.029373313965681436,-0.10044507620206333,-627.5366759541624,0.263072943091229,-0.1023591717037377,0.009368083010809436,-0.001528361123218119,0.009491936947766802
309_listronotus_trochanter_aligned,36,C.1.36,0.270401,0.03747563,-0.03858637,0.2696870305435207,0.03145153343142118,-0.03849270120357339,-641.6007997502188,0.25773455758961905,-0.10277451058939334,0.004029697509199515,0.004535394545144244,0.006066981596788676
309_listronotus_trochanter_aligned,37,C.1.37,0.2341638,0.03018249,0.01363995,0.24965429740157147,0.02457202804358627,0.021212527580706214,-655.867389270657,0.24284560270956337,-0.09936148513678944,-0.010859257370856162,0.014520786951187525,0.01813220130950107
310_ormiscus_saltator_trochanter_mirrored_aligned,1,C.1.1,-0.1367925,-0.1676164,-0.3202699,-0.13760782965865082,-0.16844898939324943,-0.32075895082355954,-113.8836123337634,0.22092948666053425,0.009369429108814093,-0.0012532101510479565,0.00016310295938978814,0.0012637793549711738
310_ormiscus_saltator_trochanter_mirrored_aligned,2,C.1.2,-0.1013257,-0.1525428,-0.3824119,-0.10074127808228797,-0.15149673348529297,-0.38145166498841876,-132.7786154777547,0.2236553729990031,0.005623939450197846,0.0014726761874208905,-0.00043483359525631183,0.0015355309858677614
310_ormiscus_saltator_trochanter_mirrored_aligned,3,C.1.3,-0.0508097,-0.1236242,-0.4266708,-0.050454952645925664,-0.12337739464155653,-0.42587631912966967,-151.6070282472188,0.2230846703554219,0.0029886613467250208,0.0009019735438396959,6.634869790244038e-05,0.000904410539246432
310_ormiscus_saltator_trochanter_mirrored_aligned,4,C.1.4,0.008223534,-0.08656496,-0.4487656,0.008465771246112044,-0.08714428515244922,-0.44954786153955717,-170.52831578947385,0.2213445821338367,0.0003215556382552571,-0.0008381146777454995,0.0005511745811284187,0.0010031099799795835
310_ormiscus_saltator_trochanter_mirrored_aligned,5,C.1.5,0.06449863,-0.0507877,-0.4506409,0.06437198876016681,-0.05063072259265457,-0.450571055133238,-187.79908843064283,0.22226825683108273,-0.0033021503315789264,8.556001950052461e-05,-0.0001955446202774647,0.00021344370559093083
310_ormiscus_saltator_trochanter_mirrored_aligned,6,C.1.6,0.116873,-0.01494164,-0.4300877,0.11737899254664567,-0.014360043339869198,-0.4317235813713787,-205.11027899461453,0.22039930745363143,-0.0062901809653055024,-0.0017833893579507765,-0.0002998556177691455,0.001808422238737399
310_ormiscus_saltator_trochanter_mirrored_aligned,7,C.1.7,0.1632537,0.01857644,-0.395798,0.16258002886688294,0.017994637454745152,-0.3948092371367127,-222.3670679586826,0.2235041908753481,-0.008711254247107933,0.0013214940637658878,0.000153728450548167,0.0013304055761595242
311_neochetina_trochanter_aligned,1,C.1.01,-0.00172542,0.06436694,-0.3124762,0.007754858535457723,0.05730389137758561,-0.3311499679039912,167.4195546383755,0.2180868838975837,0.1341587833717294,-0.020823990568271195,0.00740495519886112,0.02210140141901827
311_neochetina_trochanter_aligned,2,C.1.02,0.03950839,0.08117714,-0.3106505,0.04589300283035873,0.07654331365338769,-0.31664840580605685,156.67179726933102,0.23107297094065032,0.12712659792540562,-0.007837903525204581,0.006064467824307152,0.009910121172945879
311_neochetina_trochanter_aligned,3,C.1.03,0.07657488,0.09861264,-0.2930937,0.08044733140314916,0.09524588668186226,-0.29459988552296695,145.9374056967399,0.23606878562154252,0.1199076352846562,-0.0028420888443123904,0.004530125120300088,0.005347850278807235
311_neochetina_trochanter_aligned,4,C.1.04,0.1103454,0.1144754,-0.2687201,0.10963714903395672,0.11217872757202504,-0.2665690223863171,135.48627344238818,0.24146901248285557,0.11180742871196611,0.0025581380170006662,0.0019645326310309824,0.0032254392836340183
311_neochetina_trochanter_aligned,5,C.1.05,0.1475426,0.135408,-0.2180099,0.14293141456183558,0.13340094503181144,-0.21518518549577087,120.02331082601086,0.24467732945540935,0.1015188499229037,0.005766454989554443,-0.0001353132451569123,0.005768042373359645
311_neochetina_trochanter_aligned,6,C.1.06,0.1667475,0.1519772,-0.1567718,0.16262429725324765,0.14828224681010257,-0.15513574397164764,104.53072329826848,0.2445307197839285,0.09477167137879625,0.005619845318073607,0.0013219296105291313,0.005773227805505977
311_neochetina_trochanter_aligned,7,C.1.07,0.1703152,0.1597545,-0.09104446,0.16750704178553025,0.15519664620631102,-0.09066772505476774,89.01489967080697,0.24366523064485693,0.08772255538870023,0.004754356179002023,0.002489540179286873,0.005366722741217222
311_neochetina_trochanter_aligned,8,C.1.08,0.1601497,0.1552667,-0.03305915,0.15928215540620752,0.1537897753768533,-0.03331018884755928,75.19237422001238,0.24046572070939798,0.07867420209840818,0.0015548462435430732,0.000761192240238759,0.0017311731477987796
311_neochetina_trochanter_aligned,9,C.1.09,0.1406637,0.142898,0.02128311,0.13971426679307306,0.14485434818036214,0.020994884090673377,61.262212526129275,0.23869085798595926,0.06835348464724307,-0.00022001647989564055,-0.0021825188522904856,0.0021935805870833642
311_neochetina_trochanter_aligned,10,C.1.10,0.1116872,0.1242139,0.06921077,0.10994011063548342,0.12838454312330289,0.06900184108703633,47.228548067926,0.23802825486443846,0.05866445321477451,-0.0008826196014164456,-0.004439731888236938,0.004526614253526884
311_neochetina_trochanter_aligned,11,C.1.11,0.08146351,0.1035166,0.1025778,0.07858620457995281,0.10919857547165021,0.10206976522867633,35.44504096996995,0.23812304694961514,0.050523545875036366,-0.0007878275162397641,-0.006340438381862624,0.006389196433788951
311_neochetina_trochanter_aligned,12,C.1.12,0.04685242,0.07890093,0.1280992,0.042961999823198316,0.08573252866389339,0.12708335719913777,23.65968943023411,0.23846076275819664,0.04270855080820075,-0.00045011170765826836,-0.007914255840144923,0.007927045228370988
311_neochetina_trochanter_aligned,13,C.1.13,0.009292826,0.05150507,0.1452445,0.004755648700040093,0.058791798890756884,0.1430156421298633,11.888983982397775,0.23957703845150394,0.03554594531220399,0.000666163985649032,-0.00884343986965234,0.008868494978514267
311_neochetina_trochanter_aligned,14,C.1.14,-0.02994537,0.02293231,0.1499089,-0.033930520810985285,0.029578435022519556,0.14926568060530032,0.24059310646352847,0.23815220099794263,0.030481839399932504,-0.0007586734679122797,-0.007738898536617541,0.0077759974274028065
311_neochetina_trochanter_aligned,15,C.1.15,-0.06879263,-0.006065327,0.1446257,-0.07206945394610384,-0.001443377920919307,0.14576572965596613,-11.505428179507994,0.23673216869891361,0.02664754836884046,-0.0021787057669412913,-0.005352840111656002,0.0057792435560250184
311_neochetina_trochanter_aligned,16,C.1.16,-0.1058525,-0.03539428,0.1326169,-0.10759446202562027,-0.032945183440452566,0.13262382987610133,-23.2463990964267,0.23831845395616827,0.02283625947664375,-0.0005924205096866364,-0.002946454075592484,0.0030054207159519166
311_neochetina_trochanter_aligned,17,C.1.17,-0.1433397,-0.06667848,0.1069538,-0.14254255774140473,-0.06770910915177535,0.10697900662704941,-36.49506792243098,0.2391686181052062,0.02004403918520737,0.00025774363935129885,0.0012774332935025427,0.001303175967770557
311_neochetina_trochanter_aligned,18,C.1.18,-0.1731338,-0.09410834,0.0695038,-0.17010699653602657,-0.10020459820541061,0.07121161486801403,-49.75989894534606,0.238197735040328,0.01872291099185455,-0.000713139425526893,0.006980971787632906,0.007017302540148
311_neochetina_trochanter_aligned,19,C.1.19,-0.1960876,-0.1210095,0.02717118,-0.18845696600275555,-0.12872836971154672,0.027753070759364312,-62.90346001697797,0.241798992515933,0.015260276663700056,0.0028881180500781034,0.010478783126316855,0.010869504205784626
311_neochetina_trochanter_aligned,20,C.1.20,-0.2055838,-0.1406088,-0.009831047,-0.1957354687238403,-0.14732484910424593,-0.00942061160101032,-72.95550442243761,0.24412917439633988,0.010183556759026227,0.005218299930484976,0.010725332048373717,0.011927422257653662
311_neochetina_trochanter_aligned,21,C.1.21,-0.2043041,-0.1555763,-0.05005401,-0.19681194204715338,-0.1626072574490049,-0.048607179814619955,-82.97810486947921,0.24173649759771992,0.004134333644408839,0.0028256231318650182,0.009983785100958263,0.010375939043067231
311_neochetina_trochanter_aligned,22,C.1.22,-0.1946563,-0.167374,-0.09019361,-0.19156523812549678,-0.17434735657772765,-0.08886073431559564,-93.04433909419134,0.23796984953472378,-0.0034943129169668205,-0.0009410249311311292,0.007685921879723391,0.007743314733511828
311_neochetina_trochanter_aligned,23,C.1.23,-0.1738935,-0.179691,-0.1388774,-0.17581773041206766,-0.18373280215743,-0.13949579336857343,-105.88253837426971,0.235034841407909,-0.015655695060963478,-0.003876033057945899,0.0023232747255840136,0.004518986359442504
311_neochetina_trochanter_aligned,24,C.1.24,-0.1490586,-0.1912793,-0.1858033,-0.15094292447658286,-0.1867034272568962,-0.18628936743936553,-118.5354741941848,0.2397523858322528,-0.02958035075608976,0.0008415113663979013,-0.004900756091662197,0.004972479426779056
311_neochetina_trochanter_aligned,25,C.1.25,-0.1121633,-0.1901549,-0.2256834,-0.11736301471684674,-0.1834928985876021,-0.22813023702755078,-131.3483025474016,0.23754375671638006,-0.04015611345644577,-0.0013671177494748443,-0.0086912195032601,0.008798085439161048
311_neochetina_trochanter_aligned,26,C.1.26,-0.07615043,-0.1840416,-0.2578746,-0.08098450655266405,-0.17557040576822794,-0.2593642783597322,-142.92953708333445,0.23926910907919238,-0.04745800948707025,0.00035823461333747697,-0.009860032322801294,0.009866537865172307
311_neochetina_trochanter_aligned,27,C.1.27,-0.03611137,-0.1705266,-0.2820581,-0.04012583932205302,-0.16337641652288043,-0.2830460286985139,-154.5530640463922,0.23946500431974052,-0.05199421147668367,0.0005541298538856154,-0.008240754268424641,0.008259363825835862
311_neochetina_trochanter_aligned,28,C.1.28,0.006702304,-0.1533473,-0.2976289,0.0035114149532571963,-0.14765624603449073,-0.29802525102322847,-166.16864978638404,0.23971571141900377,-0.05639158002730255,0.0008048369531488686,-0.006486848214612568,0.006536586439463347
311_neochetina_trochanter_aligned,29,C.1.29,0.04259589,-0.1364564,-0.3009282,0.04021464802648074,-0.13273062686061626,-0.30335389019263537,-175.6907496026962,0.2373134547146599,-0.05973107171284688,-0.0015974197511950117,-0.004783714233913154,0.005043378999564754
311_neochetina_trochanter_aligned,30,C.1.30,0.07812636,-0.1185091,-0.3007888,0.07697687752983186,-0.11642690932827471,-0.30219753431607677,-185.2733087831802,0.23794791876616878,-0.06261315419072591,-0.0009629556996861299,-0.0025911535339261317,0.002764301053781213
311_neochetina_trochanter_aligned,31,C.1.31,0.113987,-0.1017954,-0.2964066,0.11205299569151804,-0.09968532685193615,-0.29468343791072,-194.7017432133413,0.24118274562529213,-0.06746465045196286,0.002271871159437222,-0.0024496265789414177,0.0033409682640424426
311_neochetina_trochanter_aligned,32,C.1.32,0.1602509,-0.08004937,-0.2774233,0.15627312181439196,-0.07691172704413282,-0.2747605737584444,-207.47531908151618,0.24281775168719552,-0.07596211243616992,0.0039068772213406155,-0.004182576242848455,0.005723428487355345
311_neochetina_trochanter_aligned,33,C.1.33,0.197949,-0.05839731,-0.244504,0.1950754861412069,-0.05519492028387408,-0.24429484930534837,-220.32556792782015,0.24017342943313408,-0.08270315695619655,0.0012625549672791725,-0.004118504675036445,0.004307682184620683
311_neochetina_trochanter_aligned,34,C.1.34,0.22815,-0.03808874,-0.2038951,0.22672649935865355,-0.03584430218976743,-0.20433064839771709,-233.3258829324229,0.23899201586476404,-0.08816125938294206,8.114139890913474e-05,-0.0026920203639742893,0.0026932429460910564
311_neochetina_trochanter_aligned,35,C.1.35,0.2450784,-0.02213172,-0.1641232,0.24656922676073287,-0.022404232085794368,-0.16449766320187423,-244.402546093851,0.2376479080293261,-0.0904175290723265,-0.0012629664365288173,0.0009175869098787853,0.0015611053638301127
311_neochetina_trochanter_aligned,36,C.1.36,0.2552854,-0.008422572,-0.1213363,0.25921674535948264,-0.01246455809904845,-0.12067587297663016,-255.52556625148677,0.2375782221779057,-0.09170708869537565,-0.0013326522879492098,0.005518453559924882,0.005677084798875542
311_neochetina_trochanter_aligned,37,C.1.37,0.2609189,0.001642913,-0.07672837,0.26419876363531275,-0.006678920333813371,-0.07502465084036929,-266.55403367480994,0.24038586067793621,-0.09408049188049962,0.0014749862120813084,0.008985404284231032,0.009105661671559462
311_neochetina_trochanter_aligned,38,C.1.38,0.2542691,0.004331885,-0.02713534,0.26099971101697883,-0.0054449838435012,-0.02486223799861663,-278.53748910929863,0.23816563656900952,-0.09734964977485935,-0.0007452378968453854,0.012062334029146209,0.012085333332332792
311_neochetina_trochanter_aligned,39,C.1.39,0.239198,0.001287825,0.02055675,0.24896678142606898,-0.009812049876402162,0.02422297550476689,-290.62798099731134,0.23607009013592892,-0.10084787583087639,-0.0028407843299259883,0.014966878988778656,0.015234090792492267
311_neochetina_trochanter_aligned,40,C.1.40,0.216492,-0.006760453,0.06449554,0.2285657151995164,-0.01996857087456258,0.07001405394312638,-302.81935500074036,0.2346906350066533,-0.10402615486333402,-0.004220239459201608,0.018244795190816798,0.018726531249749736
312_metapocyrtus_adspersus_trochanter_aligned,1,C.1.01,0.03114527,0.04183963,-0.2913277,0.03896567399276961,0.0361320263083858,-0.3093275173807385,168.74274409955925,0.21591423192993775,0.1081764781215718,-0.019686713961262148,0.005492010347590078,0.0204384168724143
312_metapocyrtus_adspersus_trochanter_aligned,2,C.1.02,0.07904597,0.05536407,-0.2898005,0.08033656369533261,0.05665929704184419,-0.2940014910268368,156.95497310250562,0.2311870118864922,0.09629866356589836,-0.004413934004707687,-0.0012283148562178563,0.004581655899772488
312_metapocyrtus_adspersus_trochanter_aligned,3,C.1.03,0.1153201,0.07276721,-0.2604573,0.11889951737704267,0.07744773835976645,-0.26850994082292,144.6745859523438,0.22633500198859255,0.08845167462441468,-0.009265943902607349,-0.003702280689297403,0.009978206186916113
312_metapocyrtus_adspersus_trochanter_aligned,4,C.1.04,0.1437875,0.0908317,-0.2238089,0.1520652777485365,0.09701112251781593,-0.23327483663161536,132.0274228125245,0.22190641811696027,0.08365891490117562,-0.013694527774239629,-0.0029615422438642566,0.014011096438952018
312_metapocyrtus_adspersus_trochanter_aligned,5,C.1.05,0.1713855,0.1093665,-0.182019,0.1786854254715,0.1146517485473405,-0.18702613640242893,118.40445563884056,0.22546385833467514,0.07878022009362418,-0.01013708755652476,-0.0018797965103965815,0.010309906839983972
312_metapocyrtus_adspersus_trochanter_aligned,6,C.1.06,0.1849219,0.1264298,-0.1332617,0.19452871309348252,0.12744751527720832,-0.1348783173540218,104.83495124796622,0.22645041242950165,0.07821693254368979,-0.009150533461698251,0.0034939649732411257,0.00979489938018226
312_metapocyrtus_adspersus_trochanter_aligned,7,C.1.07,0.1883835,0.1357205,-0.08079022,0.19900115973304378,0.13445841197140257,-0.07978542404133811,91.33030977896713,0.22697734222350263,0.07521512905923367,-0.008623603667697266,0.006400831125693701,0.010739514854832653
